Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
cube,cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      cube/cube_4 (red cube block)      ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cube,carrot/carrot_2 (carrot orange long-cone)      cucumber/cucumber_3 (green cucumber ovoid)      tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      ,cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cube,cube/cube_4 (red cube block)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      cube/cube_4 (red cube block)      tomato/tomato_3 (red tomato ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cube,tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      cucumber/cucumber_3 (green cucumber ovoid)      carrot/carrot_2 (carrot orange long-cone)      ,cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cube,cube/cube_4 (red cube block)      tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
cube,cube/cube_4 (red cube block)      tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      cube/cube_4 (red cube block)      ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cube,tomato/tomato_3 (red tomato ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      cube/cube_4 (red cube block)      cube/cube_4 (red cube block)      ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,cube/cube_4 (red cube block) cube/cube_4 (red cube block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
lemon,lemon/lemon_3 (yellow lemon ellipsoid)      banana/banana_2 (yellow banana arch)      lemon/lemon_3 (yellow lemon ellipsoid)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
lemon,lemon/lemon_3 (yellow lemon ellipsoid)      banana/banana_2 (yellow banana arch)      lemon/lemon_3 (yellow lemon ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
lemon,lemon/lemon_3 (yellow lemon ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      lemon/lemon_3 (yellow lemon ellipsoid)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      lemon/lemon_3 (yellow lemon ellipsoid)      ,lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      lemon/lemon_3 (yellow lemon ellipsoid)      lemon/lemon_3 (yellow lemon ellipsoid)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_3 (yellow lemon ellipsoid)      banana/banana_2 (yellow banana arch)      lemon/lemon_3 (yellow lemon ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      lemon/lemon_3 (yellow lemon ellipsoid)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,arch/arch_4 (red arch block)      tomato/tomato_3 (red tomato ellipsoid)      banana/banana_2 (yellow banana arch)      lemon/lemon_3 (yellow lemon ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      cuboid/cuboid_4 (blue cuboid block)      ,lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,tomato/tomato_3 (red tomato ellipsoid)      banana/banana_2 (yellow banana arch)      lemon/lemon_3 (yellow lemon ellipsoid)      lemon/lemon_3 (yellow lemon ellipsoid)      arch/arch_4 (red arch block)      cuboid/cuboid_4 (blue cuboid block)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,arch/arch_4 (red arch block)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      lemon/lemon_3 (yellow lemon ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      ,lemon/lemon_3 (yellow lemon ellipsoid) lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
lemon,lemon/lemon_3 (yellow lemon ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      ,lemon/lemon_3 (yellow lemon ellipsoid) ,lemon/lemon_3 (yellow lemon ellipsoid) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
cuboid,triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
cuboid,cuboid/cuboid_4 (blue cuboid block)      cuboid/cuboid_4 (blue cuboid block)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cuboid,cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
cuboid,orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
cuboid,triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      cuboid/cuboid_4 (blue cuboid block)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cuboid,tomato/tomato_3 (red tomato ellipsoid)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      lime/lime_2 (green lime ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cuboid,orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
cuboid,triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cuboid,triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      lime/lime_2 (green lime ellipsoid)      orange/orange_4 (orange ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cuboid,cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
corn,cube/cube_4 (red cube block)      corn/corn_1 (corn white long-cone)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,-1.0,0.0,3.0,-0.5,0.0,0.0,0.0
corn,cuboid/cuboid_4 (blue cuboid block)      corn/corn_1 (corn white long-cone)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
corn,cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      corn/corn_1 (corn white long-cone)      ,corn/corn_1 (corn white long-cone) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
corn,orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      corn/corn_1 (corn white long-cone)      banana/banana_2 (yellow banana arch)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      corn/corn_1 (corn white long-cone)      orange/orange_4 (orange ellipsoid)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,2.0,0.0,3.0,0.4,0.0,0.0,0.0
 ,,,,,,,,,,,
carrot,carrot/carrot_2 (carrot orange long-cone)      cube/cube_4 (red cube block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      cube/cube_4 (red cube block)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
